ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
"116191","Shingo Suetsugu","M",28,178,68,"Japan","JPN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"116265","Sui Xinmei","F",31,172,90,"China","CHN","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's Shot Put","Silver"
"116295","Vladimir Georgiyevich Sukharev","M",28,179,76,"Soviet Union","URS","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"116295","Vladimir Georgiyevich Sukharev","M",32,179,76,"Soviet Union","URS","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"116424","Jemima Jelagat Sumgong","F",31,160,45,"Kenya","KEN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Women's Marathon","Gold"
"116546","Olav Sunde","M",24,180,77,"Norway","NOR","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Javelin Throw","Bronze"
"116626","Eva uranov (Kucmanov-)","F",26,172,58,"Czechoslovakia","TCH","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's Long Jump","Bronze"
"116641","Bruny Surin","M",29,180,81,"Canada","CAN","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay","Gold"
"116682","Christina Sussiek (-Echte)","F",24,166,54,"West Germany","FRG","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's 4 x 400 metres Relay","Bronze"
"116860","Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)","M",24,168,59,"Sweden","SWE","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's 5 mile","Silver"
"116860","Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)","M",24,168,59,"Sweden","SWE","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's Marathon","Silver"
"116860","Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)","M",26,168,59,"Sweden","SWE","1908 Summer",1908,"Summer","London","Athletics","Athletics Men's 5 mile","Bronze"
"116890","Ruth Augusta Svedberg","F",25,NA,NA,"Sweden","SWE","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Women's Discus Throw","Bronze"
"116935","Artur Hjalmar Slve Svensson","M",23,NA,NA,"Sweden","SWE","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 4 x 400 metres Relay","Silver"
"116944","Karl Eric Emanuel Svensson","M",28,180,75,"Sweden","SWE","1932 Summer",1932,"Summer","Los Angeles","Athletics","Athletics Men's Triple Jump","Silver"
"117219","Liese Sykora-Prokop","F",27,178,72,"Austria","AUT","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's Pentathlon","Silver"
"117279","Olga Pavlovna Syrovatskaya-Mineyeva","F",27,176,58,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's 800 metres","Silver"
"117279","Olga Pavlovna Syrovatskaya-Mineyeva","F",27,176,58,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Women's 4 x 400 metres Relay","Gold"
"117496","Bla (Vojtech-) Szepes (Strauch-)","M",24,178,71,"Hungary","HUN","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Javelin Throw","Silver"
"117509","Irena Szewiska-Kirszenstein","F",18,176,60,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 200 metres","Silver"
"117509","Irena Szewiska-Kirszenstein","F",18,176,60,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 4 x 100 metres Relay","Gold"
"117509","Irena Szewiska-Kirszenstein","F",18,176,60,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's Long Jump","Silver"
"117509","Irena Szewiska-Kirszenstein","F",22,176,60,"Poland","POL","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 100 metres","Bronze"
"117509","Irena Szewiska-Kirszenstein","F",22,176,60,"Poland","POL","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 200 metres","Gold"
"117509","Irena Szewiska-Kirszenstein","F",26,176,60,"Poland","POL","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 200 metres","Bronze"
"117509","Irena Szewiska-Kirszenstein","F",30,176,60,"Poland","POL","1976 Summer",1976,"Summer","Montreal","Athletics","Athletics Women's 400 metres","Gold"
"117552","Jzef Szmidt (-Schmidt)","M",25,184,77,"Poland","POL","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's Triple Jump","Gold"
"117552","Jzef Szmidt (-Schmidt)","M",29,184,77,"Poland","POL","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's Triple Jump","Gold"
"117571","Alajos (Aljoz) Szokoly (-Szokol)","M",24,NA,NA,"Hungary","HUN","1896 Summer",1896,"Summer","Athina","Athletics","Athletics Men's 100 metres","Bronze"
"117689","Yuliya Gennadyevna Tabakova (-Bubnenkova)","F",24,165,55,"Russia","RUS","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
"117735","Florena acu-Crciunescu (Ionescu-)","F",29,184,84,"Romania","ROU","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's Discus Throw","Bronze"
"117837","Armas Rudolf Taipale","M",21,191,92.5,"Finland","FIN","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's Discus Throw","Gold"
"117837","Armas Rudolf Taipale","M",29,191,92.5,"Finland","FIN","1920 Summer",1920,"Summer","Antwerpen","Athletics","Athletics Men's Discus Throw","Silver"
"117865","Naoto Tajima","M",23,171,62,"Japan","JPN","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Long Jump","Bronze"
"117865","Naoto Tajima","M",23,171,62,"Japan","JPN","1936 Summer",1936,"Summer","Berlin","Athletics","Athletics Men's Triple Jump","Gold"
"117930","Naoko Takahashi","F",28,161,52,"Japan","JPN","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's Marathon","Gold"
"117950","Shinji Takahira","M",24,180,62,"Japan","JPN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 100 metres Relay","Silver"
"118133","Jared Tallent","M",23,178,58,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 20 kilometres Walk","Bronze"
"118133","Jared Tallent","M",23,178,58,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 50 kilometres Walk","Silver"
"118133","Jared Tallent","M",27,178,58,"Australia","AUS","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 50 kilometres Walk","Silver"
"118133","Jared Tallent","M",31,178,58,"Australia","AUS","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 50 kilometres Walk","Silver"
"118215","Jri Tamm","M",23,191,120,"Soviet Union","URS","1980 Summer",1980,"Summer","Moskva","Athletics","Athletics Men's Hammer Throw","Bronze"
"118215","Jri Tamm","M",31,191,120,"Soviet Union","URS","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's Hammer Throw","Bronze"
